fact_id,claim,verdict,topic,source,published_date,related_keywords,confidence,url
FC000876,Sample claim about technology #876,false,technology,PolitiFact,2024-03-28T00:00:00,"['business', 'world_news', 'science']",0.64,https://factcheck.example.com/876
FC000877,Sample claim about sports #877,true,sports,FactCheck.org,2024-01-15T00:00:00,"['environment', 'sports', 'politics']",0.758,https://factcheck.example.com/877
FC000878,Sample claim about environment #878,true,environment,Snopes,2024-01-21T00:00:00,['health'],0.715,https://factcheck.example.com/878
FC000879,Sample claim about entertainment #879,mixed,entertainment,FactCheck.org,2024-02-04T00:00:00,"['sports', 'environment']",0.979,https://factcheck.example.com/879
FC000880,Sample claim about politics #880,false,politics,Snopes,2024-02-24T00:00:00,"['politics', 'world_news']",0.734,https://factcheck.example.com/880
FC000881,Sample claim about politics #881,false,politics,Reuters Fact Check,2024-02-05T00:00:00,"['entertainment', 'technology', 'health']",0.631,https://factcheck.example.com/881
FC000882,Sample claim about sports #882,false,sports,AP Fact Check,2024-05-10T00:00:00,['technology'],0.793,https://factcheck.example.com/882
FC000883,Sample claim about politics #883,mixed,politics,Reuters Fact Check,2024-03-24T00:00:00,"['education', 'sports']",0.859,https://factcheck.example.com/883
FC000884,Sample claim about business #884,false,business,PolitiFact,2024-02-09T00:00:00,['environment'],0.905,https://factcheck.example.com/884
FC000885,Sample claim about sports #885,mixed,sports,PolitiFact,2024-05-25T00:00:00,['technology'],0.921,https://factcheck.example.com/885
FC000886,Sample claim about sports #886,false,sports,Reuters Fact Check,2024-06-14T00:00:00,['business'],0.798,https://factcheck.example.com/886
FC000887,Sample claim about technology #887,false,technology,PolitiFact,2024-05-22T00:00:00,"['entertainment', 'technology', 'world_news']",0.947,https://factcheck.example.com/887
FC000888,Sample claim about sports #888,true,sports,Reuters Fact Check,2024-03-30T00:00:00,"['technology', 'sports']",0.821,https://factcheck.example.com/888
FC000889,Sample claim about entertainment #889,unverified,entertainment,AP Fact Check,2024-04-15T00:00:00,"['education', 'world_news', 'sports']",0.582,https://factcheck.example.com/889
FC000890,Sample claim about politics #890,false,politics,Reuters Fact Check,2024-04-10T00:00:00,"['science', 'sports']",0.606,https://factcheck.example.com/890
FC000891,Sample claim about environment #891,false,environment,Reuters Fact Check,2024-01-17T00:00:00,"['science', 'politics', 'sports']",0.549,https://factcheck.example.com/891
FC000892,Sample claim about politics #892,false,politics,PolitiFact,2024-05-25T00:00:00,"['business', 'health']",0.794,https://factcheck.example.com/892
FC000893,Sample claim about health #893,true,health,Snopes,2024-02-10T00:00:00,"['education', 'entertainment', 'sports']",0.929,https://factcheck.example.com/893
FC000894,Sample claim about business #894,false,business,Reuters Fact Check,2024-02-04T00:00:00,['world_news'],0.564,https://factcheck.example.com/894
FC000895,Sample claim about science #895,mixed,science,FactCheck.org,2024-06-06T00:00:00,"['science', 'health']",0.662,https://factcheck.example.com/895
FC000896,Sample claim about education #896,true,education,FactCheck.org,2024-06-27T00:00:00,"['business', 'education', 'world_news']",0.929,https://factcheck.example.com/896
FC000897,Sample claim about business #897,true,business,FactCheck.org,2024-04-15T00:00:00,['technology'],0.972,https://factcheck.example.com/897
FC000898,Sample claim about environment #898,true,environment,Snopes,2024-01-09T00:00:00,"['politics', 'education']",0.932,https://factcheck.example.com/898
FC000899,Sample claim about sports #899,true,sports,PolitiFact,2024-04-17T00:00:00,['health'],0.704,https://factcheck.example.com/899
FC000900,Sample claim about science #900,true,science,FactCheck.org,2024-03-24T00:00:00,['entertainment'],0.607,https://factcheck.example.com/900
FC000901,Sample claim about world_news #901,false,world_news,Reuters Fact Check,2024-01-09T00:00:00,['entertainment'],0.751,https://factcheck.example.com/901
FC000902,Sample claim about world_news #902,true,world_news,FactCheck.org,2024-03-09T00:00:00,"['health', 'business']",0.818,https://factcheck.example.com/902
FC000903,Sample claim about environment #903,mixed,environment,FactCheck.org,2024-05-19T00:00:00,"['education', 'environment']",0.879,https://factcheck.example.com/903
FC000904,Sample claim about sports #904,true,sports,Reuters Fact Check,2024-02-11T00:00:00,"['health', 'politics']",0.689,https://factcheck.example.com/904
FC000905,Sample claim about world_news #905,false,world_news,Reuters Fact Check,2024-02-13T00:00:00,"['sports', 'science', 'politics']",0.903,https://factcheck.example.com/905
FC000906,Sample claim about education #906,false,education,FactCheck.org,2024-04-04T00:00:00,['education'],0.65,https://factcheck.example.com/906
FC000907,Sample claim about science #907,false,science,FactCheck.org,2024-01-10T00:00:00,['business'],0.919,https://factcheck.example.com/907
FC000908,Sample claim about business #908,false,business,AP Fact Check,2024-03-27T00:00:00,['politics'],0.706,https://factcheck.example.com/908
FC000909,Sample claim about world_news #909,mixed,world_news,FactCheck.org,2024-06-04T00:00:00,"['sports', 'environment', 'education']",0.656,https://factcheck.example.com/909
FC000910,Sample claim about sports #910,false,sports,AP Fact Check,2024-05-20T00:00:00,"['science', 'entertainment', 'politics']",0.85,https://factcheck.example.com/910
FC000911,Sample claim about entertainment #911,unverified,entertainment,Snopes,2024-03-22T00:00:00,"['science', 'education', 'environment']",0.822,https://factcheck.example.com/911
FC000912,Sample claim about environment #912,false,environment,Snopes,2024-01-01T00:00:00,"['technology', 'entertainment']",0.657,https://factcheck.example.com/912
FC000913,Sample claim about business #913,false,business,AP Fact Check,2024-01-25T00:00:00,"['science', 'environment']",0.676,https://factcheck.example.com/913
FC000914,Sample claim about technology #914,true,technology,Snopes,2024-03-03T00:00:00,"['world_news', 'politics', 'sports']",0.887,https://factcheck.example.com/914
FC000915,Sample claim about technology #915,false,technology,Reuters Fact Check,2024-06-18T00:00:00,"['education', 'politics']",0.806,https://factcheck.example.com/915
FC000916,Sample claim about entertainment #916,false,entertainment,Reuters Fact Check,2024-01-27T00:00:00,"['politics', 'science', 'world_news']",0.913,https://factcheck.example.com/916
FC000917,Sample claim about politics #917,false,politics,PolitiFact,2024-02-09T00:00:00,"['politics', 'business', 'health']",0.727,https://factcheck.example.com/917
FC000918,Sample claim about entertainment #918,false,entertainment,PolitiFact,2024-03-30T00:00:00,['sports'],0.733,https://factcheck.example.com/918
FC000919,Sample claim about science #919,true,science,FactCheck.org,2024-02-25T00:00:00,['world_news'],0.822,https://factcheck.example.com/919
FC000920,Sample claim about technology #920,false,technology,Reuters Fact Check,2024-05-18T00:00:00,['business'],0.776,https://factcheck.example.com/920
FC000921,Sample claim about health #921,false,health,Reuters Fact Check,2024-06-07T00:00:00,"['science', 'world_news']",0.763,https://factcheck.example.com/921
FC000922,Sample claim about science #922,mixed,science,Snopes,2024-03-16T00:00:00,"['health', 'politics']",0.78,https://factcheck.example.com/922
FC000923,Sample claim about environment #923,false,environment,Snopes,2024-04-13T00:00:00,"['entertainment', 'science', 'environment']",0.876,https://factcheck.example.com/923
FC000924,Sample claim about technology #924,true,technology,Reuters Fact Check,2024-02-26T00:00:00,"['sports', 'education', 'environment']",0.884,https://factcheck.example.com/924
FC000925,Sample claim about entertainment #925,false,entertainment,Reuters Fact Check,2024-02-28T00:00:00,['science'],0.989,https://factcheck.example.com/925
FC000926,Sample claim about environment #926,false,environment,AP Fact Check,2024-04-06T00:00:00,"['world_news', 'entertainment', 'education']",0.929,https://factcheck.example.com/926
FC000927,Sample claim about world_news #927,false,world_news,Reuters Fact Check,2024-02-06T00:00:00,"['environment', 'business', 'science']",0.912,https://factcheck.example.com/927
FC000928,Sample claim about entertainment #928,true,entertainment,PolitiFact,2024-06-07T00:00:00,"['sports', 'entertainment', 'environment']",0.74,https://factcheck.example.com/928
FC000929,Sample claim about environment #929,true,environment,Snopes,2024-03-24T00:00:00,['environment'],0.569,https://factcheck.example.com/929
FC000930,Sample claim about world_news #930,false,world_news,AP Fact Check,2024-05-01T00:00:00,"['business', 'science', 'health']",0.774,https://factcheck.example.com/930
FC000931,Sample claim about business #931,false,business,Snopes,2024-02-23T00:00:00,"['entertainment', 'world_news', 'business']",0.896,https://factcheck.example.com/931
FC000932,Sample claim about business #932,true,business,PolitiFact,2024-01-29T00:00:00,"['education', 'business', 'technology']",0.83,https://factcheck.example.com/932
FC000933,Sample claim about politics #933,false,politics,AP Fact Check,2024-01-03T00:00:00,"['sports', 'business']",0.99,https://factcheck.example.com/933
FC000934,Sample claim about education #934,false,education,Snopes,2024-04-11T00:00:00,"['politics', 'entertainment']",0.835,https://factcheck.example.com/934
FC000935,Sample claim about sports #935,mixed,sports,FactCheck.org,2024-04-30T00:00:00,"['technology', 'sports']",0.867,https://factcheck.example.com/935
FC000936,Sample claim about world_news #936,true,world_news,AP Fact Check,2024-03-14T00:00:00,['entertainment'],0.57,https://factcheck.example.com/936
FC000937,Sample claim about world_news #937,false,world_news,Reuters Fact Check,2024-02-04T00:00:00,"['environment', 'world_news', 'entertainment']",0.993,https://factcheck.example.com/937
FC000938,Sample claim about environment #938,unverified,environment,Reuters Fact Check,2024-04-20T00:00:00,['entertainment'],0.957,https://factcheck.example.com/938
FC000939,Sample claim about science #939,true,science,Reuters Fact Check,2024-03-02T00:00:00,['world_news'],0.895,https://factcheck.example.com/939
FC000940,Sample claim about technology #940,false,technology,FactCheck.org,2024-03-03T00:00:00,"['education', 'sports', 'health']",0.781,https://factcheck.example.com/940
FC000941,Sample claim about sports #941,false,sports,FactCheck.org,2024-01-20T00:00:00,"['health', 'entertainment', 'technology']",0.664,https://factcheck.example.com/941
FC000942,Sample claim about science #942,true,science,AP Fact Check,2024-06-29T00:00:00,"['education', 'environment', 'science']",0.634,https://factcheck.example.com/942
FC000943,Sample claim about health #943,true,health,FactCheck.org,2024-02-11T00:00:00,"['entertainment', 'sports']",0.926,https://factcheck.example.com/943
FC000944,Sample claim about environment #944,true,environment,Snopes,2024-05-14T00:00:00,"['health', 'technology']",0.36,https://factcheck.example.com/944
FC000945,Sample claim about technology #945,true,technology,Snopes,2024-03-05T00:00:00,['sports'],0.77,https://factcheck.example.com/945
FC000946,Sample claim about health #946,false,health,PolitiFact,2024-05-14T00:00:00,['science'],0.69,https://factcheck.example.com/946
FC000947,Sample claim about education #947,false,education,Reuters Fact Check,2024-05-22T00:00:00,"['technology', 'environment']",0.946,https://factcheck.example.com/947
FC000948,Sample claim about health #948,false,health,FactCheck.org,2024-06-04T00:00:00,"['science', 'entertainment']",0.841,https://factcheck.example.com/948
FC000949,Sample claim about environment #949,false,environment,FactCheck.org,2024-02-05T00:00:00,"['education', 'environment']",0.701,https://factcheck.example.com/949
FC000950,Sample claim about politics #950,mixed,politics,PolitiFact,2024-05-18T00:00:00,"['science', 'entertainment']",0.798,https://factcheck.example.com/950
FC000951,Sample claim about politics #951,true,politics,Snopes,2024-04-14T00:00:00,['education'],0.918,https://factcheck.example.com/951
FC000952,Sample claim about business #952,mixed,business,Reuters Fact Check,2024-03-11T00:00:00,['sports'],0.876,https://factcheck.example.com/952
FC000953,Sample claim about environment #953,true,environment,AP Fact Check,2024-05-13T00:00:00,['science'],0.916,https://factcheck.example.com/953
FC000954,Sample claim about education #954,false,education,AP Fact Check,2024-02-20T00:00:00,"['technology', 'environment', 'world_news']",0.933,https://factcheck.example.com/954
FC000955,Sample claim about technology #955,true,technology,PolitiFact,2024-06-25T00:00:00,"['business', 'politics', 'entertainment']",0.941,https://factcheck.example.com/955
FC000956,Sample claim about world_news #956,mixed,world_news,PolitiFact,2024-01-04T00:00:00,['entertainment'],0.485,https://factcheck.example.com/956
